N,P,K,pH,crop,N_class,P_class,K_class,pH_class,crop_encoded
147.99332414688024,34.98127687837271,62.46910616760847,8.491770262582904,wheat,optimal,optimal,optimal,excess,5
32.91882684400446,80.81256791488728,15.952406930194876,5.21630972823321,wheat,deficient,excess,deficient,deficient,5
86.56685899509027,71.62681718684014,19.75231179521825,7.637568838938618,tomato,deficient,optimal,deficient,excess,4
141.75071084555492,56.41878549962593,50.36494182621215,8.00546461664677,wheat,optimal,optimal,optimal,excess,5
5.324494105682128,89.0724605211133,77.4940627862496,4.805201743073374,maize,deficient,optimal,optimal,deficient,0
82.26721721681427,26.852774594787714,45.95799751234288,7.56337497207023,potato,deficient,deficient,deficient,excess,1
149.00551649959405,14.075073875703476,61.78508089011981,8.487415380189315,sugarcane,optimal,deficient,optimal,excess,3
18.06394302243937,69.88297031736681,39.07615924143536,6.885376225255468,sugarcane,deficient,optimal,deficient,optimal,3
147.19873302048003,81.97105998019859,18.673551215768025,6.490935802665723,rice,optimal,excess,deficient,optimal,2
65.55714285073068,78.55777757655932,41.84310287852183,5.654570913584042,potato,deficient,optimal,deficient,optimal,1
149.3163469359579,40.73087366587513,46.41118758996168,5.537341563932992,maize,optimal,optimal,optimal,optimal,0
147.18931153197877,45.99257343750259,34.265089419101734,6.564313299196055,tomato,optimal,deficient,deficient,optimal,4
14.75547555440152,76.86202368509302,76.60366592716217,7.27740812467106,potato,deficient,optimal,deficient,excess,1
86.7479383303264,51.922479640765495,28.596691228243103,4.93464345682571,tomato,deficient,optimal,deficient,deficient,4
10.2357976970387,28.51878225046792,27.91549879760235,7.983974305827148,maize,deficient,optimal,optimal,excess,0
54.44580967420551,48.66787293269361,44.48131261487183,5.074412590432467,sugarcane,deficient,deficient,optimal,optimal,3
92.17165419543724,55.08918306738348,77.64743264051128,7.709999716744059,rice,deficient,optimal,optimal,excess,2
123.1881499762802,67.3997521022405,28.476201429215244,4.639709271791546,maize,optimal,optimal,optimal,deficient,0
22.88335330030574,57.80652622307407,32.608817757725944,4.583455553249783,wheat,deficient,optimal,deficient,deficient,5
38.14338715651978,52.675406473089,55.35131110634214,7.288100059695779,maize,deficient,optimal,optimal,excess,0
16.39982565005057,84.3705918351006,18.39894242589076,6.663821916356304,potato,deficient,optimal,deficient,excess,1
16.955758390174402,67.74717340440283,73.4987445894473,6.412187827619842,potato,deficient,optimal,deficient,optimal,1
147.06158408322358,26.09850540488928,86.68411268463036,6.604919378341236,maize,optimal,optimal,optimal,optimal,0
125.94801147639824,31.40254859020065,51.26343394450409,6.101262919619347,potato,optimal,deficient,deficient,optimal,1
145.9038941094283,19.469340375011157,75.23509476778605,5.77967307210539,sugarcane,optimal,deficient,optimal,optimal,3
143.4877798773828,45.63230407440983,34.4001391508008,5.39781682361885,tomato,optimal,deficient,deficient,deficient,4
37.4152293041177,44.50134968920341,87.37680400328466,6.026473602083076,wheat,deficient,optimal,optimal,optimal,5
32.93951914981081,62.239195454571615,38.80963838797874,7.954377686468523,sugarcane,deficient,optimal,deficient,optimal,3
50.81601152851468,35.69208827384314,97.77884978744018,6.062217054931168,tomato,deficient,deficient,optimal,optimal,4
84.47814324784943,17.69590382532565,66.92919693413026,5.646178813202301,maize,optimal,deficient,optimal,optimal,0
63.629683067659,40.02447288825266,24.654458396347337,7.561295116902694,maize,optimal,optimal,optimal,excess,0
34.08872615402801,27.88934217079167,44.30772329248735,5.43933142018814,rice,deficient,optimal,deficient,deficient,2
103.2948432897088,12.299658273162663,55.119705663515205,5.158472886546219,wheat,optimal,deficient,optimal,deficient,5
129.65876758200525,16.521400549523054,81.9904823315352,4.838415351164036,maize,optimal,deficient,optimal,deficient,0
143.94363512482494,69.70443455350551,98.94637031326324,6.7042712401798,potato,optimal,optimal,deficient,excess,1
18.272012913921174,72.99328031557566,53.81490704881404,5.318956481526001,maize,deficient,optimal,optimal,deficient,0
130.0614573884494,5.661302040752668,18.62325725614846,4.765556546913279,potato,optimal,deficient,deficient,deficient,1
70.87026019192729,71.44950451569468,74.77984887963258,4.925905972707962,sugarcane,deficient,optimal,optimal,deficient,3
8.740634912748927,12.74784858397199,68.69566330498643,8.472599421808304,sugarcane,deficient,deficient,optimal,excess,3
27.702423088699817,18.72607254498798,64.11940012120365,5.9353245824921474,sugarcane,deficient,deficient,optimal,optimal,3
40.46129260689188,83.46980515308084,94.71107519590356,5.335512687222787,sugarcane,deficient,optimal,optimal,optimal,3
59.99156426533529,49.24040084097589,79.75981882104091,7.428255627666642,sugarcane,deficient,deficient,optimal,optimal,3
32.45609043934445,17.004244241527,72.55676531057848,6.608798061979611,rice,deficient,deficient,optimal,excess,2
55.73098753535961,36.75927128565311,97.38303214361449,7.523224398686327,rice,deficient,optimal,optimal,excess,2
99.4654081794835,75.84459959024035,88.22524894531712,6.7294859128404765,rice,deficient,excess,optimal,excess,2
36.8284980654443,11.884033826397438,39.57300966958269,6.660218505756159,tomato,deficient,deficient,deficient,optimal,4
53.90431579097312,11.70967037919674,33.42149559953638,5.90384591295922,maize,deficient,deficient,optimal,optimal,0
43.017506126079525,71.66352288715193,89.75396054430396,7.750479776466362,maize,deficient,optimal,optimal,excess,0
78.99225654738666,50.77658368379506,96.55605555723108,5.989822658372933,wheat,deficient,optimal,optimal,deficient,5
22.35933853690494,8.456087204345351,96.89175283516754,7.657731167798333,rice,deficient,deficient,optimal,excess,2
149.2868805780958,25.09313606427568,99.9689469241873,7.486498074518776,potato,optimal,deficient,deficient,excess,1
9.114302507240852,22.82315682686508,96.41497544738424,4.705596938409958,tomato,deficient,deficient,optimal,deficient,4
93.09286451855834,12.338001563238372,35.35265574604742,6.328435715913592,potato,deficient,deficient,deficient,optimal,1
131.6475187004762,34.61482920215906,42.32238619652991,7.855828419281343,potato,optimal,deficient,deficient,excess,1
140.4692015953799,56.24981844170053,42.244036544748646,5.546859480851248,tomato,optimal,optimal,deficient,optimal,4
37.417656204150106,67.9310310736116,35.67365423714202,4.662691111281876,maize,deficient,optimal,optimal,deficient,0
72.83826307926681,42.11488824724529,16.81132602340663,4.703225665797949,wheat,deficient,optimal,deficient,deficient,5
74.87174734140636,65.76347977245226,80.3677272338293,7.328487064998773,wheat,deficient,optimal,optimal,excess,5
65.99541929836099,27.695133141788336,75.18901365941541,8.20448240241552,potato,deficient,deficient,deficient,excess,1
71.37380687234771,7.05963586621713,20.35051290259381,5.87751314350977,potato,deficient,deficient,deficient,optimal,1
32.742383576168635,41.486137310033904,33.14841979241915,4.701734108373389,sugarcane,deficient,deficient,deficient,deficient,3
98.41356424222342,15.861739919067007,99.28204352359064,5.880863255574544,tomato,deficient,deficient,optimal,optimal,4
147.46989484140414,65.90939257589366,57.70951333048673,8.290228208431628,potato,optimal,optimal,deficient,excess,1
144.66973563731324,28.23051962355712,42.557721300429776,5.888875662690685,tomato,optimal,deficient,deficient,optimal,4
117.23057089046806,66.22286659621126,32.617905297272934,4.714606258181741,maize,optimal,optimal,optimal,deficient,0
89.70304689682636,88.19003266112534,25.28650324044973,4.6311317240488,potato,deficient,optimal,deficient,deficient,1
45.092400639027645,73.88709929760162,48.393498850511264,8.111300327617947,potato,deficient,optimal,deficient,excess,1
125.64185339350178,7.367364448915932,13.931631363924415,7.955959073737557,potato,optimal,deficient,deficient,excess,1
79.49710661443571,28.764010133745455,10.75824230259164,6.808055079773155,maize,optimal,optimal,deficient,optimal,0
97.3174487402902,66.5124542294474,82.34497476598719,5.2248727190108,wheat,optimal,optimal,optimal,deficient,5
72.87770206474242,6.067473073783315,27.03577222967956,7.206915654161669,wheat,deficient,deficient,deficient,excess,5
100.57984296388815,40.72409304678171,11.090837036908882,6.125407323720527,maize,optimal,optimal,deficient,optimal,0
129.91376424005148,27.083351949950988,70.85073584083938,8.128896675166718,maize,optimal,optimal,optimal,excess,0
43.000923053392825,42.54626601322675,13.703781297132888,4.865115105666902,potato,deficient,deficient,deficient,deficient,1
107.57394431716544,6.500642283214883,10.88472041441404,7.329659014303342,wheat,optimal,deficient,deficient,excess,5
136.25150559358943,54.4597331078381,30.00969796091878,6.447731741022142,potato,optimal,optimal,deficient,optimal,1
149.25452447762808,23.091872119984775,66.98094740058525,5.577525912304909,maize,optimal,optimal,optimal,optimal,0
52.55331606562737,69.95402300974024,81.1114729880633,6.73539080532529,wheat,deficient,optimal,optimal,optimal,5
124.7253930588715,39.58126229149991,71.80498188355142,5.859370976418288,tomato,optimal,deficient,deficient,optimal,4
113.02272163901836,39.05594706017458,66.54318357914883,5.869429295350455,sugarcane,optimal,deficient,optimal,optimal,3
88.36910094655745,49.01986950885174,23.51442996609705,4.93222152222388,rice,deficient,optimal,deficient,deficient,2
146.0061610190753,11.589878454071954,27.21176461820448,4.6223688962761535,potato,optimal,deficient,deficient,deficient,1
52.89699524930055,38.15417953989805,49.01615627663308,5.532332969992695,maize,deficient,optimal,optimal,optimal,0
95.88397585462954,25.86969531910357,21.8539633772343,5.285067968287628,tomato,deficient,deficient,deficient,deficient,4
122.9911446276207,78.28224310358797,58.164612826371865,5.166168190278353,rice,optimal,excess,deficient,deficient,2
67.18074626572906,67.12900282305492,82.98776269351315,8.126765223699438,rice,deficient,optimal,optimal,excess,2
29.07449138168033,71.28282679220966,88.96270606695356,5.817931975627912,maize,deficient,optimal,optimal,optimal,0
64.21015294725751,38.94583839514155,35.84127362564729,8.457672279998969,wheat,deficient,optimal,deficient,excess,5
34.00288175974316,66.69933374241151,24.170572557560007,6.105413808066077,sugarcane,deficient,optimal,deficient,optimal,3
36.26492913625832,29.2366718599724,51.73087308963652,7.495170693213195,rice,deficient,optimal,deficient,excess,2
97.73296242335827,26.40779866912584,75.83398113289259,5.244665637013254,sugarcane,optimal,deficient,optimal,optimal,3
147.04772044839024,80.94948699142304,83.56122256205785,7.51122169827104,wheat,optimal,excess,optimal,excess,5
132.67336784244242,40.19909404043861,82.43415164559427,5.744605335928418,potato,optimal,deficient,deficient,optimal,1
53.64842081786448,59.03979817589998,49.6490953820647,6.891407167889767,wheat,deficient,optimal,optimal,excess,5
105.8462604665704,6.188512521209858,12.623757965261063,4.778971963778481,tomato,optimal,deficient,deficient,deficient,4
102.27835887362257,64.19057928036034,69.16702985595155,5.10187438355948,tomato,optimal,optimal,deficient,deficient,4
68.92514078775302,46.01843886333387,53.50373793829817,7.617677427346328,tomato,deficient,deficient,deficient,excess,4
47.281948153631554,78.10074807576589,96.86817607179208,8.224779533610635,maize,deficient,optimal,optimal,excess,0
128.96627922803907,63.630501453552135,14.065369562701465,5.936717018020609,wheat,optimal,optimal,deficient,deficient,5
15.145335327971267,25.84578614801345,45.24613309026645,6.210089323140265,tomato,deficient,deficient,deficient,optimal,4
119.30084806864969,16.854100767238393,11.98443366698543,6.822299769930751,wheat,optimal,deficient,deficient,excess,5
85.44923038167857,27.572986536981283,72.16453878716482,4.8144971230517335,rice,deficient,optimal,optimal,deficient,2
39.00301578422152,80.85760901334748,92.51490874274208,7.488543183250818,sugarcane,deficient,optimal,optimal,optimal,3
121.9824638147939,45.33545125270691,90.37531206828552,6.500015920164005,sugarcane,optimal,deficient,optimal,optimal,3
8.131088792199627,85.76703564788956,24.77040542955053,4.732910519286214,sugarcane,deficient,optimal,deficient,deficient,3
58.26554068521463,5.293138675201063,76.94402186922935,6.304466144034912,tomato,deficient,deficient,deficient,optimal,4
116.02476538661116,39.17626745535006,29.44875181162857,8.22505734834101,maize,optimal,optimal,optimal,excess,0
62.34222885860535,54.14604984930727,78.67480271439327,7.686439710657632,wheat,deficient,optimal,optimal,excess,5
46.6125155052769,17.859833274579323,11.697795029519694,5.996580445505957,wheat,deficient,deficient,deficient,deficient,5
87.99646651066361,72.81267283868297,65.90077254578237,5.902836003721779,maize,optimal,optimal,optimal,optimal,0
73.12262943420522,64.2589933223665,59.9230846797248,4.823018635911183,wheat,deficient,optimal,optimal,deficient,5
84.76178849117353,73.43732164856355,85.61562661666163,7.496649594400338,tomato,deficient,optimal,optimal,excess,4
40.66172495503449,87.04986528945699,32.913546565330954,5.595574795789692,maize,deficient,optimal,optimal,optimal,0
75.5735864542475,64.11611805173385,74.26921090886304,6.588703149079894,rice,deficient,optimal,optimal,excess,2
45.90341512372006,28.633866786822196,10.20990280369755,7.523853442117677,rice,deficient,optimal,deficient,excess,2
114.64017055087048,34.5194827195466,26.84400522771588,4.9227033153521,rice,optimal,optimal,deficient,deficient,2
41.83661708365024,40.62401586683583,58.9689801534439,5.1061655076715375,potato,deficient,deficient,deficient,deficient,1
52.19389110772767,34.299722944123104,34.709137829336136,6.421487436984132,sugarcane,deficient,deficient,deficient,optimal,3
138.22592256270002,66.41740479193089,83.28759714503569,8.152875730999114,sugarcane,optimal,optimal,optimal,excess,3
133.37876448021848,71.1235944113448,82.65503395993977,8.027158661577563,sugarcane,optimal,optimal,optimal,excess,3
104.22267050403748,45.15914629226359,83.39379810354482,7.758900474420352,sugarcane,optimal,deficient,optimal,optimal,3
71.02201840734509,69.39148151825222,78.25306176536303,5.68155610629991,sugarcane,deficient,optimal,optimal,optimal,3
127.69112057259528,82.58113651810274,29.90102729739702,5.111544319659892,wheat,optimal,excess,deficient,deficient,5
80.1844769691645,41.83711611232645,16.357520589606914,7.737385565067246,tomato,deficient,deficient,deficient,excess,4
102.7218044457162,57.25204365274829,33.79742585059023,7.64239159685543,sugarcane,optimal,optimal,deficient,optimal,3
13.258127886960256,21.5123000488886,72.78144539796497,6.975666022951107,rice,deficient,optimal,optimal,excess,2
61.69129620447138,56.25951165313046,29.94834225713313,7.880083172034322,wheat,deficient,optimal,deficient,excess,5
